transaction_id,sender_id,recipient_id,transaction_type,amount,location,payment_method,sender_iban,recipient_iban,balance_after,description,timestamp
14199c6b-ac2e-4573-9631-1b7718975329,JNSO-PLNA-7D0-FEL-1,HOME96755,transfer,980.57,,,IT91W4556581097608231692584283,IT96F2380868495568759744496004,3775.61,Rent payment Nov - Home Living Feltham,2087-11-07T20:14:58
ee757051-6307-44ab-9122-227e0681cdd3,NNLL-BRTU-7D3-RAV-0,,withdrawal,300.43,Ravenna - ATM Ravenna City Center,debit card,IT30K9711948403425025862011,,29859.73,,2087-11-09T13:16:38
fa3106ab-033e-40bb-8851-496b8cc6ce30,FCHN-VTSI-7FA-BRE-0,,in-person payment,130.18,Bremen - Bremen Harbor Bistro,smartwatch,DE62U9486200442637789135342,IT96S7452108948135926434100940,78683.54,,2087-11-09T18:19:52
c734b7a2-8b66-4e42-83f5-6b3ea1598053,WTZL-TNAI-80B-PFA-0,SHPMR42207,e-commerce,202.18,MarketLane Express,debit card,DE52R2345866103953164007851,IT42X9445852892015542000816956,38689.15,,2087-11-09T20:43:47
ec32421a-a2aa-4aa7-bd85-5d3197e64e2f,NNLL-BRTU-7D3-RAV-0,,withdrawal,249.68,Ravenna - ATM Ravenna Old Town,debit card,IT30K9711948403425025862011,,29610.05,,2087-11-09T21:58:08
249aaa19-cc87-46c3-b574-f3c2a4a1adfa,JNSO-PLNA-7D0-FEL-1,UTLRN92110,direct debit,93.36,,,GB68S3857283695776049775751,IT19O7899301775454171129132300,39728.30,Private health insurance premium,2087-11-13T01:33:00
65042287-6af0-4af6-a747-77c57248fcff,FCHN-VTSI-7FA-BRE-0,,in-person payment,93.74,Bremen - Bremen Harbor Bistro,mobile phone,IT27F5361821955090698312634579,IT55H7004879871910481573274531,2103.20,,2087-11-13T09:45:15
7a455969-23e3-48a5-b997-a3cce3c80a34,RTZO-JMIX-7D1-GAU-0,SYSVR29112,direct debit,217.48,,,IT76E2566445203894254417156918,IT84O9530658504291761847714661,644.08,Private health insurance monthly fee,2087-11-14T05:15:19
585122b8-cf54-4dde-97eb-352ace95fa19,NNLL-BRTU-7D3-RAV-0,,withdrawal,150.34,Ravenna - ATM Ravenna Historic Center,debit card,IT30K9711948403425025862011,,29459.71,,2087-11-17T14:27:57
a7b7fa94-8992-4411-a7a5-cbcecedbbf65,RTZO-JMIX-7D1-GAU-0,,in-person payment,40.04,Gautier - Gautier Coastal Cafe,mobile phone,US47O8560397578096463876194,IT64X3781786870116985000923631,30759.03,,2087-11-19T12:17:03
d81b0a17-088f-459b-bfcd-f2bb37a9c389,FCHN-VTSI-7FA-BRE-0,,in-person payment,121.85,Bremen - Bremen Harbor Bistro,debit card,IT32R3793436380871198114296559,IT19Q6131683390541427654722311,5456.52,,2087-11-20T10:01:25
2ce1288d-bf92-49ac-863c-a36f85711823,NNLL-BRTU-7D3-RAV-0,PAYPR53160,e-commerce,87.88,ParcelNest Online,debit card,IT30K9711948403425025862011,IT50U8115001900966873423083511,29371.83,,2087-11-23T13:29:19
fd1ae29e-1c0a-481b-96c6-dac5e75b7236,FCHN-VTSI-7FA-BRE-0,PAYNV92614,transfer,1418.52,,,DE62U9486200442637789135342,IT54A2385458759790719541483576,77265.02,Invoice settlement,2087-11-23T20:08:07
09523f38-46df-41bd-af0e-c9ea2016dae0,CSPR-GRHL-800-ILM-1,BILMN49918,e-commerce,72.54,MonthlyFlow Services,PayPal,DE35G0316479870123653193377,IT63U5732675144985694852184922,22084.79,,2087-11-23T21:00:49
02988f3d-ee62-44ce-ae55-8d576bf59295,WTZL-TNAI-80B-PFA-0,WEBMR41504,direct debit,36.52,,,DE52R2345866103953164007851,IT57V3535480481941919763478907,38652.63,Stock photo subscription monthly,2087-11-28T00:33:06
acefee20-b046-4c80-ba9c-dbf2a0f9bf27,WTZL-TNAI-80B-PFA-0,PAYWT22183,transfer,123.54,,,DE52R2345866103953164007851,IT26N9396827128076106651643474,38529.09,Loan payment,2087-12-01T08:12:17
438519bd-39dd-4217-b351-fa3f5a537b17,FCHN-VTSI-7FA-BRE-0,,withdrawal,299.58,Bremen - ATM Bremen Market Square,debit card,DE62U9486200442637789135342,,76965.44,,2087-12-01T08:37:37
bf5eed5a-647b-49fb-a521-7aa8ba37a6e4,EMP68176,FCHN-VTSI-7FA-BRE-0,transfer,7258.81,,,IT72F1298460302117045459871477,DE62U9486200442637789135342,84224.25,Salary payment Dec,2087-12-02T09:12:57
725bec73-0df0-4e05-8304-7623cdfcd62a,VLNT-SLVS-7DC-PIO-0,SUBCY17878,direct debit,267.85,,,IT10L9520192660655169390809,IT72G2330452969140979597490588,41102.33,Private health insurance premium,2087-12-03T01:22:22
90363dc6-abed-4eaf-9b85-e7a8bf7a41ac,EMP98299,VLNT-SLVS-7DC-PIO-0,transfer,4134.11,,,IT87T1703925422561696849840607,IT10L9520192660655169390809,45236.44,Salary payment Dec,2087-12-03T09:16:42
2e6847ca-6c48-4a2c-8652-1a16beab9e09,CSPR-GRHL-800-ILM-1,RENT75951,transfer,1071.56,,,DE35G0316479870123653193377,IT89E2491832035984069062108313,21013.23,Rent payment Dec - Home Living Ilmenau,2087-12-03T11:20:46
457b6399-9bd6-4cc7-ab0d-90843477293c,VLNT-SLVS-7DC-PIO-0,HOME36805,transfer,1246.21,,,IT10L9520192660655169390809,IT28N9805865889733607058737759,43990.23,Rent payment Dec - Rent&Go,2087-12-03T16:40:20
865fce28-81af-4f3a-b694-e05da747812e,EMP21818,CSPR-GRHL-800-ILM-1,transfer,2830.91,,,IT80J6407420077249896040905199,DE35G0316479870123653193377,23844.14,Salary payment Dec,2087-12-03T17:54:23
d700ed36-e774-4035-991d-7ff7bef2cf80,FCHN-VTSI-7FA-BRE-0,DOM58085,transfer,209.76,,,IT27F5361821955090698312634579,IT15L8867763953460638982311553,1893.44,Rent payment Dec - Living Spaces,2087-12-03T20:08:05
2a69cbbe-9bb0-4bcc-9f06-bce2c532962b,EMP43902,WTZL-TNAI-80B-PFA-0,transfer,3289.49,,,IT81Y4246053255690437800337698,DE52R2345866103953164007851,41818.58,Salary payment Dec,2087-12-04T08:44:50
eb3e4fbf-99d5-4568-9913-0acf31f5a814,JNSO-PLNA-7D0-FEL-1,,in-person payment,39.70,Comines - Comines Riverside Cafe,Google Pay,GB68S3857283695776049775751,IT90P6452115148750574703714524,39688.60,,2087-12-04T13:06:09
b276c777-592e-4f01-a7a0-97f7e3edf3d2,WTZL-TNAI-80B-PFA-0,PROP93151,transfer,1128.02,,,DE52R2345866103953164007851,IT93C8474527566445343755825862,40690.56,Rent payment Dec - Casa Tua Pfarrkirchen,2087-12-04T20:34:02
c6b5b407-f6e0-47ad-b0ed-95f5933177f8,EMP79924,RTZO-JMIX-7D1-GAU-0,transfer,2880.17,,,IT21Q6723621968485733505679507,US47O8560397578096463876194,33639.20,Salary payment Dec,2087-12-05T14:35:31
b0d892ac-5e00-40d6-bbd6-47e8539b6ce7,JNSO-PLNA-7D0-FEL-1,HOME96755,transfer,1125.82,,,GB68S3857283695776049775751,IT96F2380868495568759744496004,38562.78,Rent payment Dec - Home Living Feltham,2087-12-05T14:36:23
0bc368cd-f3f8-417b-be0b-c1ce05557064,EMP40508,NNLL-BRTU-7D3-RAV-0,transfer,2617.87,,,IT30D3332289310481168502853456,IT30K9711948403425025862011,31989.70,Salary payment Dec,2087-12-05T17:06:00
6a81ab19-e155-4717-b53c-b828addb1ac5,NNLL-BRTU-7D3-RAV-0,HOME28625,transfer,765.25,,,IT30K9711948403425025862011,IT99V6754870020901512808979396,31224.45,Rent payment Dec - Casa Tua,2087-12-05T18:53:53
52c2d79b-9bbf-4847-a830-cc0e07a94215,NNLL-BRTU-7D3-RAV-0,SUBST96013,direct debit,56.22,,,IT30K9711948403425025862011,IT48G9252951267706939316302386,31168.23,Monthly health insurance premium,2087-12-06T04:19:43
6f689d5d-4658-4c9c-933d-cfefa050556c,JNSO-PLNA-7D0-FEL-1,,in-person payment,34.04,Comines - Comines Riverside Cafe,mobile phone,GB68S3857283695776049775751,IT67T1766239118710961585267811,38528.74,,2087-12-06T11:26:35
c613ee14-4547-44f2-8e66-5e03f6fc9b31,RTZO-JMIX-7D1-GAU-0,ABIT73300,transfer,884.31,,,US47O8560397578096463876194,IT41W5249834520399038355926291,32754.89,Rent payment Dec - Residenze Milano,2087-12-06T13:41:42
5f901dcc-4119-494c-91fc-5688d611d452,EMP25643,JNSO-PLNA-7D0-FEL-1,transfer,3427.28,,,IT58B6383078664069844019884064,GB68S3857283695776049775751,41956.02,Salary payment Dec,2087-12-07T15:16:19
d75608fc-bf7c-4bfa-9245-f7ea02706c1f,WTZL-TNAI-80B-PFA-0,,in-person payment,86.71,Pfarrkirchen - Rottal Coffee House,mobile phone,DE52R2345866103953164007851,IT25A5165048784148955833607441,40603.85,,2087-12-07T17:55:43
6e568802-c31d-4f1c-972c-63b081ca6e81,VLNT-SLVS-7DC-PIO-0,,in-person payment,23.86,Piossasco - Piossasco Corner Market,mobile phone,IT10L9520192660655169390809,IT92C5490118725686431104750808,43966.37,,2087-12-07T18:45:51
8faa6c2e-9c4d-448b-882b-8f7baf428090,WTZL-TNAI-80B-PFA-0,PAYSW80499,e-commerce,181.32,SwiftShelf Market,debit card,DE52R2345866103953164007851,IT40X2002573682957462669885032,40422.53,,2087-12-08T14:32:50
930494d8-8e8c-4d45-881c-ce1c4700244d,JNSO-PLNA-7D0-FEL-1,,withdrawal,249.63,Comines - ATM Comines Market Square,debit card,IT91W4556581097608231692584283,,3525.98,,2087-12-08T18:47:08
527f6433-94f7-43b3-a4c4-bff6e8622b5b,WTZL-TNAI-80B-PFA-0,PAYBR92660,e-commerce,215.69,BrightCart Express,debit card,DE52R2345866103953164007851,IT18Q8605712620599093802628246,40206.84,,2087-12-08T19:24:26
1a735d03-0490-4859-9e04-f2f58e85ebed,VLNT-SLVS-7DC-PIO-0,,in-person payment,17.57,Piossasco - Piossasco Village Cafe,mobile phone,IT10L9520192660655169390809,IT61N5741589981738658018104805,43948.80,,2087-12-10T11:19:07
10c28821-0c45-46f6-bb09-7bfca402c16b,NNLL-BRTU-7D3-RAV-0,,in-person payment,54.88,Ravenna - Mosaic Cafe Ravenna,mobile phone,IT30K9711948403425025862011,IT90P6452115148750574703714524,31113.35,,2087-12-11T12:40:20
dfcf2770-5095-407f-a7ea-120425fe4562,FCHN-VTSI-7FA-BRE-0,PAYDN65923,transfer,466.39,,,IT27F5361821955090698312634579,IT37M4296939596349672707990624,1427.05,Donation,2087-12-12T15:03:10
22119368-1447-48a4-bf1d-1da259dc8280,CSPR-GRHL-800-ILM-1,WEBSW28024,direct debit,107.72,,,DE35G0316479870123653193377,IT67T1766239118710961585267811,23736.42,Health insurance monthly premium,2087-12-13T03:33:43
cbec192c-4d77-40fb-ac5b-f50c119ef8d7,CSPR-GRHL-800-ILM-1,,in-person payment,50.79,Ilmenau - Ilmenau Riverside Cafe,debit card,DE35G0316479870123653193377,IT71Z9417964068697655288423380,23685.63,,2087-12-15T14:41:20
f6b03dc4-0443-4376-ae30-a53714ad6cfb,CSPR-GRHL-800-ILM-1,,withdrawal,149.70,Ilmenau - ATM Ilmenau Market Square,debit card,DE35G0316479870123653193377,,23535.93,,2087-12-17T11:55:02
343f6c7e-102d-45c8-8839-1f88230df294,NNLL-BRTU-7D3-RAV-0,,withdrawal,200.26,Ravenna - ATM Ravenna Seafront Plaza,debit card,IT30K9711948403425025862011,,30913.09,,2087-12-18T15:12:09
7baddcfa-c6df-4d9a-85d4-a5245473fd4d,JNSO-PLNA-7D0-FEL-1,,in-person payment,35.46,Feltham - Feltham High Street Bakery,smartwatch,GB68S3857283695776049775751,IT70G5261197593991736220647768,41920.56,,2087-12-18T20:44:10
b038daed-4e58-4918-b6ec-2b5c1c666784,JNSO-PLNA-7D0-FEL-1,PAYBR88656,direct debit,52.33,,,IT91W4556581097608231692584283,IT46Y6871160161739094980958426,3473.65,Monthly internet subscription,2087-12-22T00:10:24
a4776e43-5236-4e08-97dc-5e62db8d237a,CSPR-GRHL-800-ILM-1,ORGLN89423,transfer,199.35,,,DE35G0316479870123653193377,IT44G2100782010231736680838182,23336.58,Loan payment,2087-12-24T18:53:24
bada41e3-1a4f-42d2-a022-56d79a040ceb,RTZO-JMIX-7D1-GAU-0,,withdrawal,300.04,Gautier - ATM Gautier Seaside Promenade,debit card,US47O8560397578096463876194,,32454.85,,2087-12-24T19:09:19
70c1ce6f-88d6-47ab-837b-c5ffd7494ccc,VLNT-SLVS-7DC-PIO-0,,in-person payment,30.77,Piossasco - Piossasco Village Cafe,mobile phone,IT10L9520192660655169390809,IT18J7933762154955823022723043,43918.03,,2087-12-25T10:36:24
24c43d6f-e6ec-4155-a124-14386a79576d,FCHN-VTSI-7FA-BRE-0,,in-person payment,102.50,Bremen - Bremen Harbor Deli,debit card,DE62U9486200442637789135342,IT51M6131231138453986893360298,84121.75,,2087-12-25T11:58:11
366838e7-00bf-4171-9505-def37e444cc6,RTZO-JMIX-7D1-GAU-0,,in-person payment,51.82,Gautier - Gautier Harbor Market,mobile phone,US47O8560397578096463876194,IT66B8082947712251798348559076,32403.03,,2087-12-26T11:19:54
47b586a9-0a91-43c3-bb89-ee2a8eaf1281,CSPR-GRHL-800-ILM-1,SHPRB34227,e-commerce,91.08,UrbanCart Marketplace,debit card,DE35G0316479870123653193377,IT80U8425518822570297805841538,23245.50,,2087-12-27T07:59:58
f73f9e8e-a5af-4812-bf0c-3a412eb6258c,CSPR-GRHL-800-ILM-1,ACCRC55746,direct debit,153.27,,,DE35G0316479870123653193377,IT83C4066106609963535315593842,23092.23,Health insurance monthly premium,2087-12-28T00:23:35
997f4ce4-b587-42ff-8ec4-ba90f989cdac,JNSO-PLNA-7D0-FEL-1,,withdrawal,19.77,Feltham - ATM Feltham High Street,debit card,GB68S3857283695776049775751,,41900.79,,2087-12-29T21:59:38
93159c2d-35da-4f53-b1e9-fc747b0eb6cb,FCHN-VTSI-7FA-BRE-0,PROP93151,e-commerce,354.28,Casa Tua Pfarrkirchen,debit card,DE62U9486200442637789135342,IT93C8474527566445343755825862,83767.47,,2087-12-30T14:41:18
a6be5d3c-511c-4332-a935-7b47721c476c,WTZL-TNAI-80B-PFA-0,WEBMR69886,e-commerce,53.66,MarketLane Direct,Google Pay,DE52R2345866103953164007851,IT76L9018114868072980990822770,40153.18,,2088-01-01T07:47:16
1509fe9b-caae-49d3-b498-52aa230ac2dc,JNSO-PLNA-7D0-FEL-1,,in-person payment,61.64,Feltham - Feltham Market Bakery,mobile phone,GB68S3857283695776049775751,IT23Z4321536184794723375721734,41839.15,,2088-01-01T17:02:46
d17ec2c4-c5f9-4dcf-a4e1-f0df72242603,FCHN-VTSI-7FA-BRE-0,,in-person payment,164.31,Miandrivazo - Tsiribihina River Cafe,mobile phone,DE62U9486200442637789135342,IT19Q6131683390541427654722311,83603.16,,2088-01-07T10:26:12
93708509-c105-492e-b3f9-d5d55b2fe2a0,JNSO-PLNA-7D0-FEL-1,SYSBR92441,direct debit,92.60,,,GB68S3857283695776049775751,IT47N4412234719757628086846781,41746.55,Private health insurance premium,2088-01-08T02:40:31
a8509b1e-bc0c-4d1c-bde3-df28f0e4d161,NNLL-BRTU-7D3-RAV-0,PAYCN84978,transfer,223.65,,,IT30K9711948403425025862011,IT29C8622228674955149527549932,30689.44,Consultant fee,2088-01-08T15:18:16
04ff819c-c79a-42b1-82b5-02274eb3f770,NNLL-BRTU-7D3-RAV-0,,withdrawal,249.65,Ravenna - ATM Ravenna Seafront Plaza,debit card,IT30K9711948403425025862011,,30439.79,,2088-01-08T18:42:20
2464b879-7d64-41a7-9a78-4f167c4003c9,FCHN-VTSI-7FA-BRE-0,SYSPR30715,direct debit,168.51,,,DE62U9486200442637789135342,IT73W9939372741450613785473379,83434.65,Professional liability insurance monthly,2088-01-10T00:24:50
258bf2b5-cab0-446f-9dc3-3e94045208b4,JNSO-PLNA-7D0-FEL-1,,withdrawal,200.01,Feltham - ATM Feltham High Street,debit card,GB68S3857283695776049775751,,41546.54,,2088-01-21T22:18:12
